Ville,Titre,Lien,Description,Prix_de_vente,Localisation,Prix_m2,Surface_m2,type,Pieces,Chambres,Garage,Balcon,Ascenseur,Terrain_m2,DPE
le-havre,Appartement - 5 pièce(s) - 90 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286763970A1KIVHAP000,Iad france emilie vallee vous propose: en exclusivite *** bien de prestige / appartement coup de coeur en plein centre ville *** je vous présente cet appartement de haut standing entièrement rénové de 90 m2. situé dans une résidence des...,275000.0,Le havre  (76600),3056.0,90.0,Appartement,5,3,1,1,1,,D
le-havre,Maison - 8 pièce(s) - 131 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286333773A1KIVHMN000,"Iad france kelyan bellelle vous propose: À vendre  maison refaite à neuf de 141 m²  idéale investissement locatif ou colocation étudiante  379 000   le havre (76600) découvrez cette spacieuse maison entièrement rénovée, située au havre,...",350000.0,Le havre  (76600),2672.0,131.0,Maison,8,8,0,0,0,147.0,E
le-havre,Maison - 3 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285719241A1KIVHMN000,"Iad france pascal anquetil vous propose: charmante maison de 68m² 2 chambres jardin arboré garage le havre mare au clerc maison avec vie de plain-pied et rénovée, elle offre un cadre de vie convivial et chaleureux, idéal pour une...",220000.0,Le havre  (76620),3235.0,68.0,Maison,3,2,0,0,0,626.0,F
le-havre,Appartement - 4 pièce(s) - 73 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285574455A1KIVHAP000,"Iad france charlotte fleury vous propose: nouveaute duplex de 72 m², secteur sanvic proche Église situé au coeur du quartier recherché de sanvic, à proximité immédiate de l'Église, ce duplex d'environ 72 m² saura vous séduire par son...",135000.0,Le havre  (76600),1849.0,73.0,Appartement,4,3,0,0,0,,F
le-havre,Maison - 5 pièce(s) - 85 m²,https://www.paruvendu.fr/immobilier/vente/maison/1280832861A1KIVHMN000,"Iad france pascal anquetil vous propose: ' secteur graville ' maison de 5 pièces avec jardin mitoyenne sur un coté a visiter rapidement ! idéalement située dans un quartier paisible de le havre, cette maison chaleureuse offre un total de 5...",179000.0,Le havre  (76600),2106.0,85.0,Maison,5,4,0,0,0,150.0,G
le-havre,Loft - 3 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/vente/loft/1287214370A1KIVHLF000,"Situé au cur du très recherché quartier saint-roch ( le havre ), cet appartement de type t3 séduit par son esprit loft et son atmosphère à la fois moderne et chaleureuse. traversant nordsud, il bénéficie d'une luminosité remarquable qui sublime...",269000.0,Le havre  (76600),3363.0,80.0,Loft,3,1,0,0,0,,E
le-havre,Appartement - 1 pièce(s) - 18 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286481532A1KIVHAP000,"Réalisez un placement immobilier sécurisé en résidence de services sans les contraintes de gestion : le produit idéal pour vous constituer un patrimoine immobilier tout en bénéficiant d'une rentabilité sécurisée par des loyers stables, dès...",60000.0,Le havre  (76600),3333.0,18.0,Appartement,1,,1,0,0,,D
le-havre,Appartement - 3 pièce(s) - 58 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287210908A1KIVHAP000,"À vendre : charmant appartement en hyper-centre, à deux pas de la place des halles idéalement situé en plein cur de la ville, cet appartement vous séduira par son emplacement exceptionnel et son agencement fonctionnel. au rez-de-chaussée, vous...",149800.0,Le havre  (76600),2583.0,58.0,Appartement,3,2,1,0,0,,F
le-havre,Appartement - 2 pièce(s) - 21 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285270386A1KIVHAP000,"Appartement à vendre 1 chambre. Appartement quartier brideau le havre. a vendre quartier brideau appartement deux pieces au rez de chaussée de 21 m2 comprenant une pièce principale, une cuisine et une salle de bain.le chauffage et l'eau chaude sont électriques.il y a aussi une...",36000.0,Le havre  (76600),1714.0,21.0,Appartement,2,1,0,0,0,,E
le-havre,Appartement - 2 pièce(s) - 47 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285562837A1KIVHAP000,"***nouveau*** **secteur saint-michel** a proximité immédiate de coty, venez vite découvrir ce charmant appartement de 47m2 rare sur le marché, niché au cur d'une magnifique maison bourgeoise et d'un joli parc arboré, le dépaysement est...",137000.0,Le havre  (76600),2915.0,47.0,Appartement,2,1,0,0,0,,E
le-havre,Appartement - 3 pièce(s) - 86 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285827807A1KIVHAP000,"Situé au cur du quartier recherché des ormeaux, en haut de la rue georges lafaurie, cet appartement de 86 m² entièrement rénové est un véritable coup de cur. au 6? étage sur 12 d'une résidence sécurisée avec prestations haut de gamme, il offre...",385000.0,Le havre  (76600),4477.0,86.0,Appartement,3,2,0,0,1,,D
le-havre,Parking / Garage - 1 pièce(s) - 12 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1287199713A1KIVHPK000,"Garage à vendre au havre (76600) en seine-maritime (76) nous vous proposons un garage d''une superficie de 12.45 m², idéalement situé au havre, dans un secteur accessible. ce bien dispose d''un espace suffisant pour un véhicule. la configuration...",29500.0,Le havre  (76600),2458.0,12.0,Parking / Garage,1,,0,0,0,,
le-havre,Appartement - 3 pièce(s) - 98 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285422009A1KIVHAP000,"Un havre de paix près du cur du havre, à deux pas de l'avenue pablo picasso découvrez cet appartement idéalement situé, au sein d'une petite résidence paisible nichée dans un quartier très prisé du havre, à seulement quelques pas de l'avenue...",185000.0,Le havre  (76600),1888.0,98.0,Appartement,3,2,1,1,0,,D
le-havre,Appartement - 5 pièce(s) - 130 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1283676141A1KIVHAP000,"Nouveaute ! erika gouveia vous propose un trésor urbain niché au coeur du quartier montmorency du havre ! ce superbe duplex de 130 m², au charme unique et parfaitement entretenu, se trouve dans un immeuble typique en brique rouge, offrant un...",199000.0,Le havre  (76600),1531.0,130.0,Appartement,5,3,0,1,0,,D
le-havre,Maison - 4 pièce(s) - 77 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287193510A1KIVHMN000,"*** sanvic bleville *** beau pavillon mitoyen d'un côté, t4, 3 chambres, toutes à l'étage, bien sûr il y a aussi une salle de bain, cuisine séjour et même des wc ! ceci étant dit, cette jolie maison acceuillante de près de 90m2 , est prête à...",252000.0,Le havre  (76620),3273.0,77.0,Maison,4,3,0,0,0,199.0,E
le-havre,Maison - 5 pièce(s) - 134 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287194707A1KIVHMN000,"***nouveau secteur haut graville*** venez vite découvrir cette charmante maison de 134m2 non mitoyenne, offrant une magnifique vue imprenable sur le havre. elle se compose d'une entrée donnant accès sur le garage et d'un grenier pouvant faire...",283000.0,Le havre  (76600),2112.0,134.0,Maison,5,3,0,0,0,250.0,G
le-havre,Maison - 4 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/vente/maison/1284144528A1KIVHMN000,"***nouveau plain-pied en exclusivite a aplemont*** laissez-vous séduire par cette maison de 1955 au charme authentique, offrant un cadre de vie paisible. vous profiterez de la tranquillité du quartier tout en étant proche des commodités...",178000.0,Le havre  (76610),2373.0,75.0,Maison,4,3,0,0,0,436.0,E
le-havre,Appartement - 4 pièce(s) - 67 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286199075A1KIVHAP000,"Nouveau ! magnifique appartement très lumineux avec petit jardin commun en plein centre ville du havre. commerces , transports et plage. grande hauteur sous plafond, le charme de l'ancien dans maison en briques et silex de 3 logements sans...",180000.0,Le havre  (76600),2687.0,67.0,Appartement,4,2,0,0,0,,E
le-havre,Appartement - 4 pièce(s) - 103 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1280811110A1KIVHAP000,"Appartement au 6 eme et dernier étage dans une résidence avec gardien plage du havre . ascenseur terrasse accès pmr cave parking extérieur. entrée avec dressing, séjour salon cuisine ouverte équipée et aménagée très lumineux accès directement sur...",435000.0,Le havre  (76600),4223.0,103.0,Appartement,4,3,1,1,1,,D
le-havre,Maison - 6 pièce(s) - 120 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285874186A1KIVHMN000,"**nouveaute** maison familiale à vendre  quartier recherché des acacias. située dans un secteur pavillonnaire calme et très prisé, cette belle maison offre un cadre de vie agréable à proximité des transports, des écoles et de toutes les...",295000.0,Le havre  (76620),2458.0,120.0,Maison,6,5,0,0,0,318.0,E
le-havre,Appartement - 3 pièce(s) - 59 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1284633298A1KIVHAP000,"Iad france emilie vallee vous propose: appartement t3 de 60 m2 renove ! secteur le havre rond point, proche gare, transports et écoles: rue robert le diable. idéal pour une 1ère acquisition ou investisseurs. au 2 ème étage sans ascenseur....",125000.0,Le havre  (76600),2119.0,59.0,Appartement,3,2,0,0,0,,D
le-havre,Appartement - 4 pièce(s) - 90 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285866282A1KIVHAP000,"Découvrez cet appartement lumineux et spacieux de 89,21 m², dans le très prisé secteur jeanne d'arc. niché au 5ème étage d'une résidence sécurisée avec ascenseur, il bénéficie d'une exposition sud-ouest et d'une vue imprenable sur la mer, idéale...",399000.0,Le havre  (76600),4433.0,90.0,Appartement,4,3,1,1,1,,E
le-havre,Appartement - 3 pièce(s) - 66 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285874183A1KIVHAP000,"Le havre **nouveaute** au 1er étage de la résidence sécurisée les horizons avec ascenseur, bel appartement refait avec goût offrant une entrée avec nombreux rangements, une cuisine fonctionnelle, un séjour lumineux prolongé par un balcon, un...",155000.0,Le havre  (76600),2348.0,66.0,Appartement,3,1,1,1,1,,E
le-havre,Appartement - 3 pièce(s) - 53 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1281960776A1KIVHAP000,"Iad france gaëlle langlais vous propose: * idÉal 1er achat * appartement t3, très lumineux, situé dans une rue calme, entre coty et les docks vauban, à 5 min à pied de l'université. il se compose d'une entrée avec rangement, un séjour exposé...",116900.0,Le havre  (76600),2206.0,53.0,Appartement,3,2,0,0,0,,F
le-havre,Appartement - 5 pièce(s) - 81 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282236661A1KIVHAP000,"Situé dans le quartier très recherché des ormeaux, en plein centre-ville du havre, découvrez cet appartement t5 de 81 m² entièrement rénové avec goût. il se compose d'une entrée, d'une vaste pièce de vie de 37 m² comprenant un séjour et un...",246900.0,Le havre  (76600),3048.0,81.0,Appartement,5,3,0,1,0,,D
le-havre,Appartement - 2 pièce(s) - 37 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287190226A1KIVHAP000,"Sainte cÉcile- nouveautÉ proche place et commerces. appartement de type f2 dans petite copropriété comprenant : séjour, cuisine, chambre, placard, salle de douches. cave. buanderie. dépendance. emplacement de parking privatif. chauffage...",55500.0,Le havre  (76610),1500.0,37.0,Appartement,2,1,1,0,0,,E
le-havre,Maison - 4 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/vente/maison/1280540581A1KIVHMN000,"Le havre sanvic mairie : jolie petite maison située au calme comprenant : entrée avec dressing, séjour ouvert sur cuisine aménagée et équipée récente, salle de bain avec wc. a l'étage : une grand palier faisant office de chambre avec placard de...",195000.0,Le havre  (76620),2600.0,75.0,Maison,4,2,0,0,0,,E
le-havre,Maison - 9 pièce(s) - 210 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285546187A1KIVHMN000,"** exclusivite ** sanvic triangle d'or exceptionnelle maison de maître située dans le quartier très recherché de sanvic triangle d'or, cette maison de maître en brique et silex séduit par son cachet authentique, ses beaux volumes et son...",693000.0,Le havre  (76620),3300.0,210.0,Maison,9,7,0,0,0,,E
le-havre,Appartement - 4 pièce(s) - 81 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286499626A1KIVHAP000,"NouveautÉ  vendu loue  le havre  ville basse situé en ville basse, dans un secteur recherché à proximité des commerces, des transports et des écoles, ce bel appartement lumineux de 81 m² offre un réel potentiel. il se compose d'une entrée,...",155000.0,Le havre  (76600),1914.0,81.0,Appartement,4,3,0,0,0,,D
le-havre,Maison - 5 pièce(s) - 70 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286528644A1KIVHMN000,"Située en arrière-cour d'un immeuble, au calme, cette charmante maison de ville offre un cadre de vie paisible tout en étant à proximité immédiate de toutes commodités : commerces, écoles, gare, animations, bus, tramway, etc. À seulement 10...",162000.0,Le havre  (76600),2314.0,70.0,Maison,5,4,0,0,0,80.0,G
le-havre,Maison - 6 pièce(s) - 115 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287100265A1KIVHMN000,"Située dans le secteur recherchÉ de sanvic, cette maison familiale d'une surface habitable de 115 m², bâtie sur une parcelle de 244 m², combine parfaitement charme, confort et fonctionnalitÉ. nichée dans un environnement calme et résidentiel,...",349000.0,Le havre  (76620),3035.0,115.0,Maison,6,5,0,0,0,244.0,
le-havre,Appartement - 3 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286332032A1KIVHAP000,"Hyper centre, quartier les halles appartement de type f3 de 63m² situé au 1er étage ; comprenant une entrée avec placards, un séjour salon traversant avec balcon de 32m² (possibilité 2ème chambre), une cuisine aménagée et équipée, une chambre,...",179000.0,Le havre  (76600),2887.0,62.0,Appartement,3,1,1,1,0,,D
le-havre,Appartement - 3 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286164655A1KIVHAP000,"Appartement t3 avec place de stationnement bléville/sanvic le havre, sanvic/bléville, appartement t3 de 60m2 au 1er étage avec place de stationnement privatif, comprenant : entrée avec placard, séjour salon avec balcon exposition sud, cuisine...",100000.0,Le havre  (76620),1667.0,60.0,Appartement,3,2,0,1,0,,D
le-havre,Appartement - 2 pièce(s) - 31 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287179839A1KIVHAP000,"Situé dans le secteur sanvic église, cet appartement de 31.39m² se compose de deux pièces comprend : une entrée , un séjour lumineux avec exposition ouest, une cuisine aménagée et équipée, une chambre, une salle d'eau avec wc. faibles charges /...",75000.0,Le havre  (76600),2419.0,31.0,Appartement,2,1,0,0,0,,D
le-havre,Appartement - 2 pièce(s) - 29 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287179838A1KIVHAP000,"Situé dans le secteur sanvic église, cet appartement de 28.65m² se compose de deux pièces comprend : une entrée , un séjour avec cuisine aménagée et équipée, une chambre, une salle de bain avec wc. faibles charges / chauffage individuel...",75000.0,Le havre  (76600),2586.0,29.0,Appartement,2,1,0,0,0,,E
le-havre,Appartement - 4 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287179837A1KIVHAP000,"Coup de coeur appartement duplex de 67,7 m² carrez (87 m² au sol) avec charme et faibles charges localisation situé dans le recherché quartier de l'observatoire, à proximité immédiate des commerces, écoles et transports, cet appartement offre...",129000.0,Le havre  (76600),1897.0,68.0,Appartement,4,3,0,0,0,,E
le-havre,Appartement - 5 pièce(s) - 140 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286932558A1KIVHAP000,"Le havre hyper centre-grand appartement 140 m² charme de l'ancien-3 chambres-2 sdb visite virtuelle sur demande situé en plein coeur du havre, dans une petite copropriété au calme, découvrez cet appartement aux beaux volumes et au charme de...",395000.0,Le havre  (76600),2821.0,140.0,Appartement,5,3,1,1,0,,C
le-havre,Maison - 6 pièce(s) - 155 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286268945A1KIVHMN000,"ExclusivitÉ vue mer maison d'architecte 155m2 le havre plage laissez-vous séduire par cette maison d'architecte résolument contemporaine, construite en 2021, nichée dans un secteur très recherché du havre, à deux pas de la plage et offrant...",895000.0,Le havre  (76600),5774.0,155.0,Maison,6,4,0,0,0,104.0,A
le-havre,Appartement - 1 pièce(s) - 42 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286664605A1KIVHAP000,"Situé dans le quartier sainte-anne, à proximité immédiate des écoles, commerces et transports, cet appartement bénéficie d'un emplacement pratique et recherché au rez-de-chaussée d'une petite copropriété. d'une superficie de 26,01 m², il se...",66500.0,Le havre  (76600),1583.0,42.0,Appartement,1,,0,0,0,,G
le-havre,Appartement - 3 pièce(s) - 65 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286883085A1KIVHAP000,"Le havre-les docks: superbe duplex avec 2 terrasses plein sud , au coeur des docks au sein d'une résidence sécurisée de 2009, découvrez ce magnifique duplex t3, lumineux et parfaitement entretenu, situé dans le quartier des docks, un secteur...",196500.0,Le havre  (76600),3023.0,65.0,Appartement,3,2,1,0,0,,D
le-havre,Maison - 6 pièce(s) - 83 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286268941A1KIVHMN000,"Un bien rare sur le secteur, alliant le charme de l'ancien et le confort contemporain, idéal pour une famille ou un jeune couple souhaitant profiter d'un cadre de vie paisible au coeur du havre. ses atouts : séjour plein sud et luminosité...",315000.0,Le havre  (76600),3795.0,83.0,Maison,6,3,0,0,0,,E
le-havre,Appartement - 4 pièce(s) - 36 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286116866A1KIVHAP000,"Appartement t2 de 36 m² loi carrez sous les combles, plein de charme ! situé dans le quartier saint-michel, à proximité immédiate des commerces, transports et du centre historique, cet appartement séduit par son cachet et son emplacement...",119000.0,Le havre  (76600),3306.0,36.0,Appartement,4,1,0,0,0,,G
le-havre,Maison - 7 pièce(s) - 160 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285974496A1KIVHMN000,"Quartier des gobelins, le havre maison neuve d'exception 160 m² 5 chambres + studio indépendant, ,rooftop et garage. une maison comme celle-ci, vous n'en verrez pas deux. située dans le très prisé quartier des gobelins, cette construction neuve...",697000.0,Le havre  (76600),4356.0,160.0,Maison,7,4,0,0,0,65.0,
le-havre,Appartement - 5 pièce(s) - 96 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285823033A1KIVHAP000,"ExclusivitÉ ! résidence cochet, sanvic Église rare à la vente ! découvrez ce superbe f5 en parfait état, offrant une belle échappée mer depuis le balcon. vous profiterez d'un séjour-salon lumineux, de trois chambres, d'une cuisine neuve, d'une...",312000.0,Le havre  (76600),3250.0,96.0,Appartement,5,4,1,1,0,,D
le-havre,Maison - 4 pièce(s) - 70 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285489241A1KIVHMN000,"Charme et confort maison familiale de 70 m² avec jardin au secteur des acacias ! située dans le quartier recherché des acacias, au calme, proche des commerces, écoles et transports, cette maison allie praticité et confort moderne. elle se...",159000.0,Le havre  (76600),2271.0,70.0,Maison,4,3,0,0,0,86.0,C
grenoble,Appartement - 2/3 pièce(s) - 50 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287037024A1KIVHAP000,"Appartement t2 bis (1 chambre + 1 petit bureau ? voir plan) situé au 6? et dernier étage d'un immeuble construit fin 2009, dans le quartier capuche-alliés (proche place gustave rivet). l'étage ne compte que deux appartements, offrant calme et...",185000.0,Grenoble  (38000),3700.0,50.0,Appartement,3,1,1,1,0,,
grenoble,Maison - 6 pièce(s) - 197 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286599832A1KIVHMN000,"Grenoble : quartier de l'aigle laissez-vous séduire par cette grande maison de ville de 197 m², alliant espace, flexibilité et potentiel. idéalement située au coeur de grenoble, dans une rue calme et à proximité de toutes les commodités, cette...",420000.0,Grenoble  (38000),2132.0,197.0,Maison,6,4,0,0,0,,D
grenoble,Duplex/triplex - 7 pièce(s) - 155 m²,https://www.paruvendu.fr/immobilier/vente/duplex-triplex/1287186582A1KIVHDU000,A saisir un duplex de 155 m2 sur 2 étages traversant est-ouest en excellent état en bas grand salon couloir de 30 m2 environ une cuisine ouverte avec une salle a manger un chambre de 15 m2 une salle de bains avec baignoire et un coin...,345000.0,Grenoble  (38100),2226.0,155.0,Duplex/triplex,7,3,1,1,0,,D
grenoble,Maison - 5 pièce(s) - 89 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286599857A1KIVHMN000,"***exclusivite le quai de l'immobilier*** À vendre  maison de caractÈre quartier de l'Île verte grenoble niché au coeur de l'Île verte, l'un des quartiers les plus recherchés de grenoble, ce bien rare allie l'authenticité d'une maison des...",369000.0,Grenoble  (38000),4146.0,89.0,Maison,5,3,0,0,0,162.0,F
grenoble,Appartement - 2 pièce(s) - 44 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287130231A1KIVHAP000,"Je vous propose à la vente ce bel appartement avec beaucoup de cachet : parquet ancien, cheminée en marbre, agréable hauteur sous plafond, fenêtres hautes, traversant. il est proche de toutes commodités (cafés, restaurants, librairies,...",149500.0,Grenoble  (38000),3398.0,44.0,Appartement,2,1,0,0,0,,E
grenoble,Maison - 7 pièce(s) - 162 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286599945A1KIVHMN000,"Grenoble cette maison individuelle spacieuse offre une superficie totale de 162m², implantée sur un terrain plat de 452m² avec belle exposition, elle constitue un espace de vie idéal pour répondre aux besoins d'une grande famille ou d'un...",329000.0,Grenoble  (38100),2031.0,162.0,Maison,7,4,0,0,0,452.0,G
grenoble,Appartement - 2 pièce(s) - 52 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287135333A1KIVHAP000,"Particulier vends appartement t2 de 52 m² orienté sud, sud est. idéalement situé quartier de l'ile verte, un cadre de vie très recherché entre nature et ville. situé au 6ème étage avec ascenseur, dans une résidence sécurisée autour d'un parc...",214000.0,Grenoble  (38000),4115.0,52.0,Appartement,2,1,0,0,0,,D
grenoble,Maison - 5 pièce(s) - 100 m²,https://www.paruvendu.fr/immobilier/vente/maison/1284446002A1KIVHMN000,"Quartier croix rouge [garantie revente offerte] venez découvrir en exclusivité cette maison située dans un quartier calme, à quelques minutes du palais des sports. elle est composée d'une pièce de vie donnant sur un jardin intime, préparez de...",389000.0,Grenoble  (38000),3890.0,100.0,Maison,5,4,0,0,0,150.0,
grenoble,Appartement - 2 pièce(s) - 45 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287133782A1KIVHAP000,"Je vous propose cet appartement t2 de 45 m² situé au 3ème étage d'un immeuble de 4 étages, dans un quartier calme de grenoble. construit en 1965, cet appartement a été rénové récemment. ancien t3 transformé en t2 avec vue dégagée sur les...",89000.0,Grenoble  (38000),1978.0,45.0,Appartement,2,1,0,0,0,,D
grenoble,Villa - 7 pièce(s) - 162 m²,https://www.paruvendu.fr/immobilier/vente/villa/1283932756A1KIVHVI000,Iad france kris leblancs vous propose: superbe opportunité rare à grenoble. idéal pour un magnifique projet loft! plateau brut duplex hors copropriete de 162 m2 plus un garage avec eau et électricité de 24 m² sur un terrain de 294 m2. belle...,289000.0,Grenoble  (38000),1784.0,162.0,Villa,7,,0,0,0,294.0,
grenoble,Appartement - 3/4 pièce(s) - 82 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286660155A1KIVHAP000,"Grenoble loft 82 m2 meublé (t4 transformé t3) avec balcon + parking 5 allée de la pelouse, grenoble superbe appartement de 82 m2 (carrez), dans un immeuble complètement rénové, inondé de lumière, avec un très grand salon (possibilité 3ème...",113500.0,Grenoble  (38100),1384.0,82.0,Appartement,4,2,1,1,0,,C
grenoble,Maison - 6 pièce(s) - 160 m²,https://www.paruvendu.fr/immobilier/vente/maison/1282317775A1KIVHMN000,"Découvrez cette élégante maison alliant le charme de l'ancien et le confort moderne, indépendante et dans un environnement pavillonaire. avec ses 160 m2 habitables, cette maison offre de nombreux atouts pour vous séduire. répartie sur plusieurs...",445000.0,Grenoble  (38100),2781.0,160.0,Maison,6,5,0,0,0,402.0,E
grenoble,Appartement - 2/3 pièce(s) - 65 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286611263A1KIVHAP000,"4 rue de l'ancien champ de mars, grenoble au 4? étage sur 5 d'une petite copropriété sécurisée (10 lots), cet appartement traversant nord/sud de 65,27 m² allie charme et confort. situé dans une rue calme du centre-ville, à 5 min à pied de la gare...",217000.0,Grenoble  (38000),3338.0,65.0,Appartement,3,1,0,1,0,,D
grenoble,Maison - 3 pièce(s) - 49 m²,https://www.paruvendu.fr/immobilier/vente/maison/1284923936A1KIVHMN000,"Iad france angelique gastaldin vous propose: offre d'achat acceptee pour cette maison de ville à rénover  quartier tram berriat / le magasin  grenoble idéalement située rue mayen, à proximité immédiate de l'arrêt de tram berriat  le magasin...",105000.0,Grenoble  (38000),2143.0,49.0,Maison,3,,0,0,0,,
grenoble,Appartement - 3 pièce(s) - 69 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287118048A1KIVHAP000,"Particulier vend appartement traversant sud-nord, situé au 7e étage (avec ascenseur) au sein de la résidence ""le méditerranée"", proche de toutes commodités : ? accès autoroute, ? commerces (boucherie, maraîcher, pharmacie, superettes, tabac,...",154900.0,Grenoble  (38000),2245.0,69.0,Appartement,3,2,0,1,0,,D
grenoble,Maison - 5 pièce(s) - 195 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285834819A1KIVHMN000,"Iad france carine boudeau vous propose: grenoble maison jardin terrasse sous-sol garage rue sidi brahim vallier libération, maison avec 4 chambres d'une surface de 210 m2 environ (132 m2 environ habitable et 95 m2 environ de demi sous-sol...",360000.0,Grenoble  (38100),1846.0,195.0,Maison,5,,0,0,0,193.0,C
grenoble,Appartement - 1 pièce(s) - 33 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287087222A1KIVHAP000,"Particulier vend vaste t1 dans le quartier gare, minatec. il est à proximité de tous les commerces, transport en commun et du centre ville. il est équipé d'une vaste pièce de vie (22m2), d'un espace cuisine équipé ouvert sur le séjour. la salle...",110000.0,Grenoble  (38000),3333.0,33.0,Appartement,1,,0,0,0,,D
grenoble,Maison - 5 pièce(s) - 218 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285835177A1KIVHMN000,"ExclusivitÉ grenoble rue sidi brahim maison individuelle de 123.50 m² sur 3 niveaux. espace de vie de 55.50 m² composé d'un salon / salle à manger & cuisine séparée, 4 chambres dont une suite parentale au dernier niveau, 2 salles d'eau, une...",350000.0,Grenoble  (38100),1606.0,218.0,Maison,5,4,0,0,0,,C
grenoble,Appartement - 3/4 pièce(s) - 77 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287042996A1KIVHAP000,"Grand f3 en hyper centre. aux pieds des transports (tram, bus, commerces. ecoles, gare, autoroute à proximité. parquets, mosaïque. cheminées en marbre, nombreux placards intégrés. grande cuisine équipée. joli salle de bain.sejour très lumineux...",320000.0,Grenoble  (38000),4156.0,77.0,Appartement,4,2,0,0,0,,C
grenoble,Maison - 4 pièce(s) - 103 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287163121A1KIVHMN000,"Opportunité rare dans l'agglomération grenobloise ! charmante maison dans le secteur prisé du vieux village, proche de la frange verte. détails : 103 m² + 72 m² d'extérieur (cour + terrasse) 3 chambres spacieuses grand...",285000.0,Grenoble  (38100),2767.0,103.0,Maison,4,3,0,0,0,160.0,E
grenoble,Appartement - 4 pièce(s) - 83 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286648338A1KIVHAP000,"C'est à l'angle de la rue duguesclin, proche de toutes commodités et du centre ville, que vous trouverez cet immeuble de standing datant de 2015. au 2ème étage avec ascenseur, vous découvrirez cet appartement aux prestations de qualité. grande...",193000.0,Grenoble  (38100),2325.0,83.0,Appartement,4,3,1,0,0,,B
grenoble,Maison - 7 pièce(s) - 230 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287157370A1KIVHMN000,"Venez découvrir cette magnifique maison d'environ 230 m² habitables. a moins de 40 minutes de grenoble, lac de paladru (38850) implantée sur un terrain d'environ 2 700 m². un véritable coup de cur, alliant confort moderne et charme de l'ancien,...",590000.0,Grenoble  (38000),2565.0,230.0,Maison,7,6,0,0,0,2.0,E
